ACTOR DNE    Actor 	id = 26f8fcdc-169b-4d4e-96e0-3bb39888efbf	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 3d73a057-5e4e-4b83-b5e9-d359c2eb05c6	name = Anna Laguna                                       	dob = null    
ACTOR DNE    Actor 	id = 9defb6dc-d240-41af-b318-754479a41d14	name = Jan Azis                                          	dob = null    
ACTOR DNE    Actor 	id = 7c4ea4c6-e34a-4515-ba7f-8b69ea7443bd	name = Mark Halsun                                       	dob = null    
ACTOR DNE    Actor 	id = 41a9322a-fa81-408d-9590-4b7f0170e03a	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = a3eb0b15-d637-4f1a-905c-757137bc82a6	name = sa                                                	dob = null    
ACTOR DNE    Actor 	id = ee16e59a-1201-4038-802d-6845fc10354f	name = Jerome Robart                                     	dob = null    
ACTOR DNE    Actor 	id = 0ad8a60e-0841-4749-bacb-653c1d66884e	name = Phillippe Clevenot                                	dob = null    
ACTOR DNE    Actor 	id = 9c546943-0529-4e19-b5f1-5b682c5c9f36	name = Isabelle Ronayette                                	dob = null    
ACTOR DNE    Actor 	id = aca5294c-efc9-4111-b4e7-1291e4e96101	name = Vanessa Larre                                     	dob = null    
ACTOR DNE    Actor 	id = 5fbe5d26-5dd1-43d7-a4fb-5e7446a96242	name = sa                                                	dob = null    
ACTOR DNE    Actor 	id = 74354539-db8e-4f2a-a994-d6fd89fd34f4	name = sa                                                	dob = null    
ACTOR DNE    Actor 	id = d6e32deb-d021-4dfc-855c-cfed0254e88a	name = Pete Postlewaite                                  	dob = null    
ACTOR DNE    Actor 	id = 67b69054-708a-437f-9022-d2b08c89c4a4	name = Forest Whitaker                                   	dob = null    
ACTOR DNE    Actor 	id = b1ae65ca-2d5c-47e5-b5b3-3bf09da0d17c	name = Jeff Glodblum                                     	dob = null    
ACTOR DNE    Actor 	id = 8b007c53-ed3b-42ee-81fe-594791cc9448	name = Terry Becker                                      	dob = null    
ACTOR DNE    Actor 	id = 59bf4751-b64a-47d6-8699-130b82918994	name = Elisa Loti                                        	dob = null    
ACTOR DNE    Actor 	id = 21d625f7-3958-4094-a2c0-be658ac3da8a	name = Bruno VeSota                                      	dob = null    
ACTOR DNE    Actor 	id = 84db98e9-6a8a-4df1-a243-712b8e6364cd	name = Joseph Cotton                                     	dob = null    
ACTOR DNE    Actor 	id = 68834b60-d6e5-4734-b4ea-4c7685b6119c	name = Mickey Hargitay                                   	dob = null    
ACTOR DNE    Actor 	id = eedb4238-598e-41d4-8fa2-1fb31235b61c	name = Sydney Lassick                                    	dob = null    
ACTOR DNE    Actor 	id = 5e568afc-9929-4c63-9691-1703dc6b7ee9	name = Sydney Lassick                                    	dob = null    
ACTOR DNE    Actor 	id = 6ea6e614-3d64-4ebc-aa2d-ce78cdccd01c	name = Louise Moritz                                     	dob = null    
ACTOR DNE    Actor 	id = c304eab4-b195-4875-a561-ff4adb0c7e36	name = Dean R. Brooks                                    	dob = null    
ACTOR DNE    Actor 	id = f9472136-3d21-413b-9d86-4f2e9136020c	name = Vincent Schiavelli                                	dob = null    
ACTOR DNE    Actor 	id = 0475c546-145d-4393-8eee-05f2c4259c5c	name = Don Dacus                                         	dob = null    
ACTOR DNE    Actor 	id = 38f4c691-df54-419d-8448-a0b44501fa0a	name = Michael Jeter                                     	dob = null    
ACTOR DNE    Actor 	id = b37b3f87-8110-4c0e-8075-250799f7ba70	name = Dorsey Wright                                     	dob = null    
ACTOR DNE    Actor 	id = b55cac55-bb81-48ab-a238-675e3ddbc875	name = Howard E. Rollins~jr.                             	dob = null    
ACTOR DNE    Actor 	id = 9db07fa5-d554-48c1-9264-fade104c1492	name = Colin Firth                                       	dob = null    
ACTOR DNE    Actor 	id = 647e62b6-92f5-4ede-b600-0741da0ef5f3	name = Fairuza Balk                                      	dob = null    
ACTOR DNE    Actor 	id = e1600f28-df4d-46d7-adca-19331ca00d32	name = Woody Harrelson                                   	dob = null    
ACTOR DNE    Actor 	id = f64a730a-66cb-4c3e-9b67-e005fb86d0f0	name = Courtney Love                                     	dob = null    
ACTOR DNE    Actor 	id = d5e24a52-7187-447c-bc1a-4005ae3c2b60	name = Ed Norton                                         	dob = null    
ACTOR DNE    Actor 	id = 1d68cfcc-4bed-4b03-b09f-3bf773e68d59	name = Ornella Mutti                                     	dob = null    
ACTOR DNE    Actor 	id = 44ad2a3f-b1c1-4c27-9159-be2ccd57c663	name = Susan Tyrell                                      	dob = null    
ACTOR DNE    Actor 	id = dd276550-83eb-4ed5-8aa9-f50778b8e3e7	name = Judith Drake                                      	dob = null    
ACTOR DNE    Actor 	id = b664fa5c-1ba7-4acc-b534-ca79d924e48f	name = Andy Garcia                                       	dob = null    
ACTOR DNE    Actor 	id = 306b214e-d89d-4936-b897-8e957d12cfe8	name = Laurie Metcalf                                    	dob = null    
ACTOR DNE    Actor 	id = 6d5b5589-f746-42be-830e-a06d2582264d	name = Annabelle Sciorra                                 	dob = null    
ACTOR DNE    Actor 	id = 092babd7-e687-4512-a1fa-5e04179f153b	name = Delroy Lindo                                      	dob = null    
ACTOR DNE    Actor 	id = 4196e9a2-d4dd-41df-be5a-2d2d75776231	name = Ben Silverstone                                   	dob = null    
ACTOR DNE    Actor 	id = fec68933-2a1b-429d-b314-24f9539fee2e	name = Nicholas Cage                                     	dob = null    
ACTOR DNE    Actor 	id = 4b077b4e-a355-45f8-b75b-f6e377f8851b	name = Ming Na Wen                                       	dob = null    
ACTOR DNE    Actor 	id = 05ae6906-1fa4-49f0-8904-5a616f0e9fa2	name = Robert Downey~jr.                                 	dob = null    
ACTOR DNE    Actor 	id = 626cdb09-536d-4cc7-b35b-dc12f6355eb5	name = Natassja Kinski                                   	dob = null    
ACTOR DNE    Actor 	id = f0a1b473-46ef-486b-9fcc-783536392b28	name = Kyle Malachlan                                    	dob = null    
ACTOR DNE    Actor 	id = b1a05349-8fce-4644-b4ba-cd9dad9aa078	name = Jonathan RysMeyers                                	dob = null    
ACTOR DNE    Actor 	id = f840efa7-10a2-4090-a1e4-b15d2601ee67	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 69ade781-5d81-4b96-99d0-bccddbd9a698	name = Saffron Burrows                                   	dob = null    
ACTOR DNE    Actor 	id = b85047e9-17e9-4f2d-8f40-c111c7f4a935	name = Saffron Burrows                                   	dob = null    
ACTOR DNE    Actor 	id = 977cc575-67dd-4776-88ef-68aa1fad3dea	name = Billy Bob Thornton                                	dob = null    
ACTOR DNE    Actor 	id = 884c6940-72ed-4555-a996-f3193fea0a8f	name = Heath Ledger                                      	dob = null    
ACTOR DNE    Actor 	id = 97c6277d-afc1-4266-b499-8358f738bd06	name = Sean "P. Diddy" Combs                             	dob = null    
ACTOR DNE    Actor 	id = cd6be540-a998-40a0-bc24-ff7db4762f29	name = Mos Def                                           	dob = null    
ACTOR DNE    Actor 	id = 6e1bc276-5b4f-468e-ac7d-c42342fa68b2	name = Milos Addica                                      	dob = null    
ACTOR DNE    Actor 	id = a0122724-0c3f-42ad-9fe1-4c61890af9f6	name = Marcus Lyle Brown                                 	dob = null    
ACTOR DNE    Actor 	id = 1c7f0633-99e7-40e6-bdd9-22a1debfea1f	name = Larry Keating                                     	dob = null    
ACTOR DNE    Actor 	id = 8c987528-26df-4c81-ac23-d87f5bfc4d01	name = May Zetterling                                    	dob = null    
ACTOR DNE    Actor 	id = c9431f6d-74fc-4451-a367-3e804bab7a66	name = David Burns                                       	dob = null    
ACTOR DNE    Actor 	id = 826e4af3-2a34-41b2-a62c-770bba07474d	name = Abner Biberman                                    	dob = null    
ACTOR DNE    Actor 	id = f89556bb-6775-42bf-a8b8-1b9220c6c0ad	name = Gavin Gordon                                      	dob = null    
ACTOR DNE    Actor 	id = d9f84c00-1a9e-49f9-ba7a-72b2719658dc	name = Diana Adams                                       	dob = null    
ACTOR DNE    Actor 	id = 1f2bc9de-a4d3-490b-ae58-9c04764b5b6c	name = Loon Askin                                        	dob = null    
ACTOR DNE    Actor 	id = b683adc1-2ce0-43d9-9775-e42b0ec615a2	name = Gene Saks                                         	dob = null    
ACTOR DNE    Actor 	id = ed925d62-a1f0-43dd-8d45-f57e23b35c60	name = Margarita Lozano                                  	dob = null    
ACTOR DNE    Actor 	id = 749948c7-5940-4440-9d15-ad868ea68503	name = Caroline Silva                                    	dob = null    
ACTOR DNE    Actor 	id = f256f233-95cc-4247-a4ef-6a7ab2ea759e	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = af0cb969-eedc-4bc3-b195-3ed15b585754	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 26312c0f-c982-40e4-9bc7-1f61837dff45	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = c60b57db-5726-4f44-8c7f-79ddcfda54e4	name = Louise Carter                                     	dob = null    
ACTOR DNE    Actor 	id = 9700cf96-12a7-41d5-8d25-46fb7c40b12d	name = Donald Cook                                       	dob = null    
ACTOR DNE    Actor 	id = 287abb68-93eb-4595-9ae8-5a33c94763be	name = Louise Carter                                     	dob = null    
ACTOR DNE    Actor 	id = 900781b9-be24-4344-b309-e7481d8585dd	name = Theodore vonEltz                                  	dob = null    
ACTOR DNE    Actor 	id = b8c60b75-7be9-414b-b3c6-dfb20feb6fcc	name = Vince Bamett                                      	dob = null    
ACTOR DNE    Actor 	id = e1241f61-1e52-4243-8e0e-abc8f7ea49bb	name = Willeke van Ammelroy                              	dob = null    
ACTOR DNE    Actor 	id = 8a1d5ca1-df33-4a24-98f6-74b534ba7d4a	name = Natascha McElhone                                 	dob = null    
ACTOR DNE    Actor 	id = 98e28fc9-495e-4224-87fb-4a948af96b01	name = Rupert Graves                                     	dob = null    
ACTOR DNE    Actor 	id = 17410d7a-4c71-4341-bb6d-e6cf7540ed84	name = Allan Cox                                         	dob = null    
ACTOR DNE    Actor 	id = 1d6fdc31-72d4-4776-87fe-e962431f4151	name = Lena Heady                                        	dob = null    
ACTOR DNE    Actor 	id = 95eed9f5-9d09-4eed-a82f-96e0082a128f	name = Amelia Bullmore                                   	dob = null    
ACTOR DNE    Actor 	id = 863d34f8-7803-4471-9f1d-467f2136d87b	name = Javier Bardem                                     	dob = null    
ACTOR DNE    Actor 	id = 68efe9a6-901e-4469-b123-395a425a5080	name = Brenda Bakke                                      	dob = null    
ACTOR DNE    Actor 	id = d711862b-264e-4505-9b49-2ce2d3ca6224	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 24b6d373-91e2-42c3-90d1-eae13ecfc3cf	name = Patricia Arquette                                 	dob = null    
ACTOR DNE    Actor 	id = bf9684bd-1648-4f19-bb92-32849f9695a0	name = Rhyis Ifans                                       	dob = null    
ACTOR DNE    Actor 	id = 3e44f7cd-36c8-4842-ad14-236ee5aba9a4	name = Tim Robbins                                       	dob = null    
ACTOR DNE    Actor 	id = eedcb39e-4ef2-4b85-8be9-166804246a4e	name = Miranda Otto                                      	dob = null    
ACTOR DNE    Actor 	id = ec028b2a-fd8e-44cb-85e2-8b06766c4372	name = Rosie Perez                                       	dob = null    
ACTOR DNE    Actor 	id = a2da5cec-2303-4546-8604-0f24da299422	name = Hillary Duff                                      	dob = null    
ACTOR DNE    Actor 	id = 82d25a37-567f-44b2-8504-3c2135791d5e	name = Kevin Corrigan                                    	dob = null    
ACTOR DNE    Actor 	id = 168d5bd1-7a05-4980-9e79-947fdaf8a7e4	name = James Wood                                        	dob = null    
ACTOR DNE    Actor 	id = 4cea8eb0-a74c-484d-a0f2-aa296240137a	name = Linda Fiorentino                                  	dob = null    
ACTOR DNE    Actor 	id = 5d16c299-c224-4686-a245-0bb95621dd40	name = Pete Postlewaite                                  	dob = null    
ACTOR DNE    Actor 	id = 6c62fbf2-9f39-47cb-a068-61942ee2154f	name = Tara Fitzgerald                                   	dob = null    
ACTOR DNE    Actor 	id = 80ebb374-c34d-411d-a281-58801f34d0de	name = Ewan McGregar                                     	dob = null    
ACTOR DNE    Actor 	id = 9f948db9-4d85-48df-a5db-0790320a4c2a	name = Jim Cater                                         	dob = null    
ACTOR DNE    Actor 	id = f2ebb7c3-6161-472e-b88c-89f382b84827	name = Stephen Tompkinson                                	dob = null    
ACTOR DNE    Actor 	id = c6c7f758-a2d2-4d7d-9638-5215e15fa905	name = Jane Harrock                                      	dob = null    
ACTOR DNE    Actor 	id = 6f06ce8b-12aa-4acd-a51c-6491e6d57d8a	name = Brenda Bluffin                                    	dob = null    
ACTOR DNE    Actor 	id = 13808834-74cf-4ea8-8755-a04044bb7ad8	name = Ewan McGregor                                     	dob = null    
ACTOR DNE    Actor 	id = 8c07e042-a403-4d79-9ba8-1137b685b96b	name = Sam Jones                                         	dob = null    
ACTOR DNE    Actor 	id = f8857932-1e4b-48a5-919e-2c85820f32cf	name = Melody Anderson                                   	dob = null    
ACTOR DNE    Actor 	id = 8b99b9a0-02a0-4d51-bba9-56396190ae38	name = Chaim Topol                                       	dob = null    
ACTOR DNE    Actor 	id = edf1d339-c8d8-4713-acf6-64457a45a210	name = Mariangelo Melato                                 	dob = null    
ACTOR DNE    Actor 	id = 24039cb1-7fa3-4c14-a885-04d3bb455ebd	name = Patrick Barr                                      	dob = null    
ACTOR DNE    Actor 	id = f1ff7276-a099-4a51-a0a5-23a83191b7df	name = Raymond Huntlry                                   	dob = null    
ACTOR DNE    Actor 	id = 17ef7707-3e0b-4acf-af84-9c19e8680a34	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 82b7ab6e-1cce-4f20-bc90-c6c1a92c6a5c	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 9ca94fcb-f1c5-4db8-9417-d58027718b99	name = Martine Carroll                                   	dob = null    
ACTOR DNE    Actor 	id = dc3b2335-d9f4-42e0-99c5-5afb92b03cec	name = Luis Dominguin                                    	dob = null    
ACTOR DNE    Actor 	id = 6857268e-f1ab-443c-92b7-2ce9bafa227d	name = Jose Greco                                        	dob = null    
ACTOR DNE    Actor 	id = dfcb1a6c-7c5f-4b8b-9199-9a16b119de6d	name = A.E. Mathews                                      	dob = null    
ACTOR DNE    Actor 	id = 13d56e13-b7e2-44d0-925d-993b023d0854	name = Ed Murrow                                         	dob = null    
ACTOR DNE    Actor 	id = 2526a59d-f0dd-4f2a-9631-dd882861f7f1	name = Vittorio deSica                                   	dob = null    
ACTOR DNE    Actor 	id = 12702903-dab1-4136-98eb-730d4cb76e5c	name = Clive Revell                                      	dob = null    
ACTOR DNE    Actor 	id = f3ba864d-e7c2-47cc-a351-8cd3cd562f6d	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 8788e58f-b622-440f-992b-6c5ca2330e36	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 5d1ab50e-8227-4f33-8f70-2d1d51975ada	name = Wayne Heffler                                     	dob = null    
ACTOR DNE    Actor 	id = a9702a8b-88d5-47ad-9e74-9b7f9baa977a	name = Peter Hoofer                                      	dob = null    
ACTOR DNE    Actor 	id = 6b72e6a6-5329-4839-9e0f-75d9c416ef1d	name = Kenneth Gentile                                   	dob = null    
ACTOR DNE    Actor 	id = 30090d9b-118b-4bd3-b6be-92fd77748efb	name = Sergei Shakurov                                   	dob = null    
ACTOR DNE    Actor 	id = ad9dfa2c-b27c-49aa-a29d-830a402095aa	name = Gabrielle Lloyd                                   	dob = null    
ACTOR DNE    Actor 	id = 854ee84d-600a-47db-93c6-9410073d244c	name = Malcolm Terris                                    	dob = null    
ACTOR DNE    Actor 	id = ee6e06ef-d884-4109-9b70-53a5bcd75553	name = Wyane Sleep                                       	dob = null    
ACTOR DNE    Actor 	id = f5129539-ef66-4f62-85a1-99c44e054aed	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = ca9dc343-a049-4a6f-9212-54287edf7176	name = Harry Rhodes                                      	dob = null    
ACTOR DNE    Actor 	id = 536c57d5-6bc5-46ab-9e55-19643e7e3b32	name = Drach~jr.                                         	dob = null    
ACTOR DNE    Actor 	id = 95582eeb-5e60-4676-b005-2b1d54509f19	name = MarieJose Nat                                     	dob = null    
ACTOR DNE    Actor 	id = a039ba13-d81a-477c-ab36-2044e8cc49b3	name = JeanLouis Trintigant                              	dob = null    
ACTOR DNE    Actor 	id = 4387013b-883a-45cd-82b9-188ee989c08f	name = Nathalie Roussel                                  	dob = null    
ACTOR DNE    Actor 	id = 0da67041-820a-437c-aeb4-85a592c1cf60	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 560ea01c-0cf8-41b7-868d-262a16f0938a	name = Margeret Lindsay                                  	dob = null    
ACTOR DNE    Actor 	id = d51fd3ec-bec0-4c00-bb61-e89b53b563ca	name = John Littel                                       	dob = null    
ACTOR DNE    Actor 	id = 123ca0f7-f897-4b0b-96b6-09f95c06f068	name = Don Costello                                      	dob = null    
ACTOR DNE    Actor 	id = 6d674572-5007-47f0-b3a8-d6691e2d1200	name = Ralph Clanton                                     	dob = null    
ACTOR DNE    Actor 	id = f0898f07-43cb-4611-b4c0-061ddbb04bb4	name = Virginia Farmer                                   	dob = null    
ACTOR DNE    Actor 	id = 71695f4e-1888-4108-8910-c81d724d14fa	name = Elena Vertugo                                     	dob = null    
ACTOR DNE    Actor 	id = 3349056e-82ae-4f39-b038-0680eeef29a6	name = Albert Cavers                                     	dob = null    
ACTOR DNE    Actor 	id = 3b927e98-1b47-471a-8603-52509e41a91f	name = Arthur Blake                                      	dob = null    
ACTOR DNE    Actor 	id = fe9a901f-a1a8-404a-a318-ab2a2a15920b	name = Perce Hellman                                     	dob = null    
ACTOR DNE    Actor 	id = 796d6e2c-1df5-41c6-9fcd-74b36ec1530c	name = Virginia Christensen                              	dob = null    
ACTOR DNE    Actor 	id = 73741c2b-011a-468e-902b-22a0a362dbd0	name = Gil Warner                                        	dob = null    
ACTOR DNE    Actor 	id = f1e2ac7d-89f7-4ab7-b19b-db834dff8c1f	name = Julia Meade                                       	dob = null    
ACTOR DNE    Actor 	id = 745ec1d8-5483-44db-8339-5b87317baafe	name = Leslie Cron                                       	dob = null    
ACTOR DNE    Actor 	id = 98dae848-6e6e-4705-bdb4-a97fe1772541	name = Nita Talbot                                       	dob = null    
ACTOR DNE    Actor 	id = 45fc07f2-5deb-4527-93ab-c11ecd4b1416	name = Lola Allbright                                    	dob = null    
ACTOR DNE    Actor 	id = c5d47e68-edb6-4a63-9f6f-1d8c6a840a63	name = Cristine Ferrare                                  	dob = null    
ACTOR DNE    Actor 	id = 322669e1-f040-4191-b3ba-92e35eb3e547	name = Jeff Cooper                                       	dob = null    
ACTOR DNE    Actor 	id = 8ada49bc-1a49-452a-83c0-75eb7c887ce8	name = Robert Downey~jr                                  	dob = null    
ACTOR DNE    Actor 	id = af3926bc-9ea0-45aa-87e6-79b5ddcfd0ad	name = Elisabeth Shue                                    	dob = null    
ACTOR DNE    Actor 	id = 85480c34-a561-4c19-b963-f1daaa9c0087	name = Teri Hatcher                                      	dob = null    
ACTOR DNE    Actor 	id = 247de329-fa85-4e90-8e0d-112b4caf7222	name = Garry Marshall                                    	dob = null    
ACTOR DNE    Actor 	id = f12769ff-158b-4481-8ade-e878c5ffda6e	name = Robert Downey~jr                                  	dob = null    
ACTOR DNE    Actor 	id = bf07b144-1d80-461d-93bb-13589227c0b0	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = e2972b06-4a96-4e98-ac19-6e6c0ec39b33	name = Nick Thelis                                       	dob = null    
ACTOR DNE    Actor 	id = b1801290-c307-485e-9f75-20af54e525fe	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 5b32a248-df31-438e-9b7c-031a1fec95dc	name = Rupert Everett                                    	dob = null    
ACTOR DNE    Actor 	id = 77d14abc-ade6-49e0-bcc1-bcb456e1d38b	name = Stanley Tucci                                     	dob = null    
ACTOR DNE    Actor 	id = b4c2507c-3698-431e-9b68-768cc98173df	name = Christian Bale                                    	dob = null    
ACTOR DNE    Actor 	id = 13a7d2ed-00b4-4f9a-8fbb-141f5d472e00	name = David Strathairn                                  	dob = null    
ACTOR DNE    Actor 	id = 8ac7d74a-f5a2-473e-950f-dfd5ec99f63b	name = Rick Moranis                                      	dob = null    
ACTOR DNE    Actor 	id = 9820b33d-45fb-40a5-8f21-eb71852e59e9	name = Susan Forrestal                                   	dob = null    
ACTOR DNE    Actor 	id = ffd9d0f8-f15d-4295-aa43-12bd7a72cd59	name = M.C. Shan                                         	dob = null    
ACTOR DNE    Actor 	id = 3dc5ea24-75b4-4c9b-aaee-c1cfe961c4e1	name = Kevin Pollack                                     	dob = null    
ACTOR DNE    Actor 	id = efd11e91-aee4-4ffd-9a4b-100818444825	name = Bill Cobbs                                        	dob = null    
ACTOR DNE    Actor 	id = f13d0b6b-4132-43a4-982e-579d63bdca85	name = Michele Lamar Richards                            	dob = null    
ACTOR DNE    Actor 	id = db940009-09af-41bc-a0b6-2f6494ac3849	name = Thomas Aran                                       	dob = null    
ACTOR DNE    Actor 	id = 48dc98fe-1d78-4f01-981b-a3313479d03c	name = Mike Starr                                        	dob = null    
ACTOR DNE    Actor 	id = 369b77c7-19b0-4bb1-8b17-6d36a061c6ae	name = Richard Birt                                      	dob = null    
ACTOR DNE    Actor 	id = fb0ba717-430b-4f21-a5be-3d356217ac9a	name = Robert Wuhl                                       	dob = null    
ACTOR DNE    Actor 	id = eb84ca67-c2c1-4fff-8b55-9ef67f202759	name = Dana Carvey                                       	dob = null    
ACTOR DNE    Actor 	id = c94990f0-3c2b-4636-91c6-21129f03eb3f	name = Valeria Golino                                    	dob = null    
ACTOR DNE    Actor 	id = 49961559-183a-4b80-b74b-3383ef579a29	name = Kevin Pollak                                      	dob = null    
ACTOR DNE    Actor 	id = 1c930878-54a3-4e5e-92a2-bc94086f0ff0	name = Olivia dAbo                                       	dob = null    
ACTOR DNE    Actor 	id = a4d4176a-bdf7-4eb9-abb5-2a1f4c591ca0	name = Anne Hecht                                        	dob = null    
ACTOR DNE    Actor 	id = 9f8139d5-8c1a-49a2-b58b-aba46407b8aa	name = Gaby Hoffman                                      	dob = null    
ACTOR DNE    Actor 	id = 5fdc8f36-3357-44fa-8548-369d72907683	name = Roger Sloman                                      	dob = null    
ACTOR DNE    Actor 	id = f6101bb9-ada8-4981-8bd3-bc52157cbab3	name = Richard Kane                                      	dob = null    
ACTOR DNE    Actor 	id = c49d1d2b-8efd-4217-ba04-6f9b26a6be6f	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 35546e50-fa64-4228-98c1-6944fc139b3d	name = Phil Daniels                                      	dob = null    
ACTOR DNE    Actor 	id = 31b4b189-a291-4af6-893b-18d1b87fa8a3	name = Marion Bailey                                     	dob = null    
ACTOR DNE    Actor 	id = 7d050ba1-b82b-4541-98f8-be62f810f6b7	name = Ruth Sheen                                        	dob = null    
ACTOR DNE    Actor 	id = e97ab2a2-6ced-411f-961a-0ec1a3d34d47	name = Philip Davis                                      	dob = null    
ACTOR DNE    Actor 	id = 29fbd0a4-1ff6-4970-9736-db314b06bf63	name = Lesley Manville                                   	dob = null    
ACTOR DNE    Actor 	id = de099f78-806b-414e-8777-3b178a063c04	name = Edna Dor\'e                                       	dob = null    
ACTOR DNE    Actor 	id = c237faf3-5f30-46a9-963f-ca9257beea9d	name = Philip Jackson                                    	dob = null    
ACTOR DNE    Actor 	id = 3f462db3-43d5-40b7-a351-811553d82c6d	name = Heather Tobias                                    	dob = null    
ACTOR DNE    Actor 	id = a5f2a925-f40f-49ad-8b9f-a053d2f6b3e3	name = Jim Broadbent                                     	dob = null    
ACTOR DNE    Actor 	id = 0169ede0-de16-4a4a-8dca-9b7c0a082172	name = Claire Skinner                                    	dob = null    
ACTOR DNE    Actor 	id = f68a7c1e-89df-4506-b6ca-c3d637e7b7f4	name = Jane Horrocks                                     	dob = null    
ACTOR DNE    Actor 	id = 8783b6d6-e199-4f3c-b804-43b5b4ff63e6	name = David Thewlis                                     	dob = null    
ACTOR DNE    Actor 	id = 048aa971-c4f8-4271-a283-43aed7afbad7	name = Timothy Spall                                     	dob = null    
ACTOR DNE    Actor 	id = 78a09aa9-8faf-4f26-ba5b-0d70e779b5a8	name = David Thewil                                      	dob = null    
ACTOR DNE    Actor 	id = 65e4fa2b-efad-46b7-a9f1-fd86f5fc6030	name = Lesley Sharp                                      	dob = null    
ACTOR DNE    Actor 	id = 0fafa4ef-fba9-4136-b52e-8da75b740a65	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 50dfdf8f-eedc-4d76-a574-a71f0f8e1da4	name = Katrin Cartlidge                                  	dob = null    
ACTOR DNE    Actor 	id = 6e65ba71-fcec-49f8-818f-76d19f417d5f	name = Claire Skinner                                    	dob = null    
ACTOR DNE    Actor 	id = c05c749d-80ac-419f-8a43-11baa5a93aef	name = Greg Cruttwell                                    	dob = null    
ACTOR DNE    Actor 	id = adde1b79-f7c8-47ca-88bf-3bc71e56f0f0	name = Brenda Bluffin                                    	dob = null    
ACTOR DNE    Actor 	id = a5d33edc-3dc8-4d20-8edb-d25a3903bfd5	name = Lynda Stedman                                     	dob = null    
ACTOR DNE    Actor 	id = 5165ee91-3418-4c6b-9824-8fe144682f3c	name = Katrin Cartlidge                                  	dob = null    
ACTOR DNE    Actor 	id = 5c6f9224-0475-483d-b35a-fee15f646dd7	name = Mark Benton                                       	dob = null    
ACTOR DNE    Actor 	id = 8e0e6497-4b37-4f9f-852e-466a47e46ef0	name = s a                                               	dob = null    
ACTOR DNE    Actor 	id = 3ae6869d-0307-417d-9945-e240d87bf26d	name = Carmen Mauro                                      	dob = null    
ACTOR DNE    Actor 	id = 65cdad58-7ada-46f3-a5c4-bcd6c82088bf	name = Merceds Sampietro                                 	dob = null    
ACTOR DNE    Actor 	id = bc9a7c2f-795a-422a-9935-538b1feabb86	name = Suzanna Hamilton                                  	dob = null    
ACTOR DNE    Actor 	id = 67e83b49-0775-4549-8eb0-5970adc8fb36	name = Gregor Fisher                                     	dob = null    
ACTOR DNE    Actor 	id = 54c9bafc-9ea2-4f84-b209-8597c73b07fb	name = Susan Fleetwood                                   	dob = null    
ACTOR DNE    Actor 	id = 8f914cc1-ea2e-4b59-b32f-7f2cb3371bad	name = Alan Dobie                                        	dob = null    
ACTOR DNE    Actor 	id = e12e91b7-6636-400e-9d03-0780e16bfb43	name = Hugh Grant                                        	dob = null    
ACTOR DNE    Actor 	id = a084a9b5-413f-40e8-a489-09e4a3aaf6b8	name = Catherine Nelson                                  	dob = null    
ACTOR DNE    Actor 	id = 2b5f0cde-8c7c-42cb-844e-6ae808dedde3	name = Asia Argento                                      	dob = null    
ACTOR DNE    Actor 	id = 8e9fb287-46b9-46de-86f9-e483d43749e3	name = Jared Harris                                      	dob = null    
ACTOR DNE    Actor 	id = 12d9f3d8-07a2-4fb4-a036-1ff5a1b1186d	name = Rupert Everett                                    	dob = null    
ACTOR DNE    Actor 	id = 47396866-958c-4424-b43a-ae847f05b540	name = Rex Reed                                          	dob = null    
ACTOR DNE    Actor 	id = 68a75f83-d054-472c-bb95-b807f338dce4	name = Jim Bacckus                                       	dob = null    
ACTOR DNE    Actor 	id = d09b29f1-bef4-4c8b-b7ab-3e0f1d378ffd	name = SarahJane Farley                                  	dob = null    
ACTOR DNE    Actor 	id = d8bf57b5-0c1c-4a02-a585-3dc5ff19bead	name = Griff RhysJones                                   	dob = null    
ACTOR DNE    Actor 	id = f3414334-279d-4888-b4d5-70be1aad5da3	name = Diane Qick                                        	dob = null    
ACTOR DNE    Actor 	id = 98365295-8a8b-412f-a033-c51328250b3b	name = David Ryall                                       	dob = null    
ACTOR DNE    Actor 	id = b9076383-3a86-4e2b-b7a9-c6ac069d917e	name = Gabriella Licudi                                  	dob = null    
ACTOR DNE    Actor 	id = e1148522-fa36-4c30-82a2-4ec1b0c2dcdf	name = Stephen Keats                                     	dob = null    
